Date,Country,City,Specie,Value
6/25/2016,IN,Kolkata,pm25,68.7
6/26/2016,IN,Kolkata,pm25,60.3
6/27/2016,IN,Kolkata,pm25,65.3
6/28/2016,IN,Kolkata,pm25,79.0
6/29/2016,IN,Kolkata,pm25,67.7
6/30/2016,IN,Kolkata,pm25,67.0
7/1/2016,IN,Kolkata,pm25,81.7
7/2/2016,IN,Kolkata,pm25,82.7
7/3/2016,IN,Kolkata,pm25,91.3
1/1/2017,IN,Kolkata,so2,3.0
1/1/2017,IN,Kolkata,pm25,397.0
1/1/2017,IN,Kolkata,no2,44.4
1/1/2017,IN,Kolkata,co,27.3
1/1/2017,IN,Kolkata,pm10,163.0
1/1/2017,IN,Kolkata,o3,6.4
1/2/2017,IN,Kolkata,so2,3.0
1/2/2017,IN,Kolkata,pm25,331.0
1/2/2017,IN,Kolkata,no2,41.1
1/2/2017,IN,Kolkata,co,18.2
1/2/2017,IN,Kolkata,pm10,143.7
1/2/2017,IN,Kolkata,o3,7.8
1/3/2017,IN,Kolkata,so2,2.4
1/3/2017,IN,Kolkata,pm25,289.7
1/3/2017,IN,Kolkata,no2,38.4
1/3/2017,IN,Kolkata,co,17.3
1/3/2017,IN,Kolkata,pm10,184.3
1/3/2017,IN,Kolkata,o3,6.3
1/4/2017,IN,Kolkata,so2,73.7
1/4/2017,IN,Kolkata,pm25,226.3
1/4/2017,IN,Kolkata,no2,54.0
1/4/2017,IN,Kolkata,co,16.8
1/4/2017,IN,Kolkata,pm10,192.7
1/4/2017,IN,Kolkata,o3,109.2
1/5/2017,IN,Kolkata,so2,4.0
1/5/2017,IN,Kolkata,pm25,247.3
1/5/2017,IN,Kolkata,no2,37.7
1/5/2017,IN,Kolkata,co,17.9
1/5/2017,IN,Kolkata,pm10,163.3
1/5/2017,IN,Kolkata,o3,6.0
1/6/2017,IN,Kolkata,so2,2.5
1/6/2017,IN,Kolkata,pm25,223.3
1/6/2017,IN,Kolkata,no2,26.0
1/6/2017,IN,Kolkata,co,17.7
1/6/2017,IN,Kolkata,pm10,119.3
1/6/2017,IN,Kolkata,o3,6.4
1/7/2017,IN,Kolkata,so2,73.9
1/7/2017,IN,Kolkata,pm25,253.7
1/7/2017,IN,Kolkata,no2,56.7
1/7/2017,IN,Kolkata,co,27.7
1/7/2017,IN,Kolkata,pm10,342.0
1/7/2017,IN,Kolkata,o3,109.3
1/8/2017,IN,Kolkata,so2,2.9
1/8/2017,IN,Kolkata,pm25,238.7
1/8/2017,IN,Kolkata,no2,37.0
1/8/2017,IN,Kolkata,co,19.6
1/8/2017,IN,Kolkata,pm10,143.7
1/8/2017,IN,Kolkata,o3,8.6
1/9/2017,IN,Kolkata,so2,21.6
1/9/2017,IN,Kolkata,pm25,220.7
1/9/2017,IN,Kolkata,no2,41.1
1/9/2017,IN,Kolkata,co,24.6
1/9/2017,IN,Kolkata,pm10,195.7
1/9/2017,IN,Kolkata,o3,9.7
1/10/2017,IN,Kolkata,so2,73.1
1/10/2017,IN,Kolkata,pm25,224.0
1/10/2017,IN,Kolkata,no2,54.7
1/10/2017,IN,Kolkata,co,13.3
1/10/2017,IN,Kolkata,pm10,344.3
1/10/2017,IN,Kolkata,o3,109.7
1/11/2017,IN,Kolkata,so2,2.5
1/11/2017,IN,Kolkata,pm25,201.7
1/11/2017,IN,Kolkata,no2,27.1
1/11/2017,IN,Kolkata,co,13.8
1/11/2017,IN,Kolkata,pm10,82.3
1/11/2017,IN,Kolkata,o3,6.8
1/12/2017,IN,Kolkata,so2,3.0
1/12/2017,IN,Kolkata,pm25,195.7
1/12/2017,IN,Kolkata,no2,34.0
1/12/2017,IN,Kolkata,co,15.0
1/12/2017,IN,Kolkata,pm10,99.7
1/12/2017,IN,Kolkata,o3,7.6
1/13/2017,IN,Kolkata,so2,2.9
1/13/2017,IN,Kolkata,pm25,196.3
1/13/2017,IN,Kolkata,no2,38.1
1/13/2017,IN,Kolkata,co,14.2
1/13/2017,IN,Kolkata,pm10,153.0
1/13/2017,IN,Kolkata,o3,8.7
1/14/2017,IN,Kolkata,so2,2.4
1/14/2017,IN,Kolkata,pm25,202.3
1/14/2017,IN,Kolkata,no2,39.1
1/14/2017,IN,Kolkata,co,15.6
1/14/2017,IN,Kolkata,pm10,165.0
1/14/2017,IN,Kolkata,o3,8.4
1/15/2017,IN,Kolkata,so2,3.2
1/15/2017,IN,Kolkata,pm25,205.3
1/15/2017,IN,Kolkata,no2,39.0
1/15/2017,IN,Kolkata,co,14.6
1/15/2017,IN,Kolkata,pm10,141.3
1/15/2017,IN,Kolkata,o3,7.8
1/16/2017,IN,Kolkata,so2,2.8
1/16/2017,IN,Kolkata,pm25,299.7
1/16/2017,IN,Kolkata,no2,36.0
1/16/2017,IN,Kolkata,co,22.4
1/16/2017,IN,Kolkata,pm10,188.3
1/16/2017,IN,Kolkata,o3,7.5
1/17/2017,IN,Kolkata,so2,3.6
1/17/2017,IN,Kolkata,pm25,302.0
1/17/2017,IN,Kolkata,no2,43.2
1/17/2017,IN,Kolkata,co,26.8
1/17/2017,IN,Kolkata,pm10,227.0
1/17/2017,IN,Kolkata,o3,7.5
1/18/2017,IN,Kolkata,so2,2.9
1/18/2017,IN,Kolkata,pm25,300.0
1/18/2017,IN,Kolkata,no2,39.5
1/18/2017,IN,Kolkata,co,24.9
1/18/2017,IN,Kolkata,pm10,204.7
1/18/2017,IN,Kolkata,o3,9.7
1/19/2017,IN,Kolkata,so2,73.7
1/19/2017,IN,Kolkata,pm25,290.7
1/19/2017,IN,Kolkata,no2,57.0
1/19/2017,IN,Kolkata,co,19.2
1/19/2017,IN,Kolkata,pm10,371.3
1/19/2017,IN,Kolkata,o3,110.9
1/20/2017,IN,Kolkata,so2,73.2
1/20/2017,IN,Kolkata,pm25,294.0
1/20/2017,IN,Kolkata,no2,53.6
1/20/2017,IN,Kolkata,co,20.2
1/20/2017,IN,Kolkata,pm10,359.7
1/20/2017,IN,Kolkata,o3,109.4
1/21/2017,IN,Kolkata,so2,2.5
