Date,Country,City,Specie,Value
2/14/2016,IN,Mumbai,o3,21.7
2/14/2016,IN,Mumbai,so2,15.3
2/15/2016,IN,Mumbai,pm25,132.7
2/15/2016,IN,Mumbai,no2,8.4
2/15/2016,IN,Mumbai,co,9.8
2/15/2016,IN,Mumbai,pm10,77.7
2/15/2016,IN,Mumbai,o3,17.6
2/15/2016,IN,Mumbai,so2,14.2
2/16/2016,IN,Mumbai,pm25,134.7
2/16/2016,IN,Mumbai,no2,5.8
2/16/2016,IN,Mumbai,co,9.1
2/16/2016,IN,Mumbai,pm10,94.7
2/16/2016,IN,Mumbai,o3,20.1
2/16/2016,IN,Mumbai,so2,11.7
2/17/2016,IN,Mumbai,pm25,138.7
2/17/2016,IN,Mumbai,no2,2.3
2/17/2016,IN,Mumbai,co,9
2/17/2016,IN,Mumbai,pm10,125.7
2/17/2016,IN,Mumbai,o3,10.1
2/17/2016,IN,Mumbai,so2,7.8
2/18/2016,IN,Mumbai,pm25,125.3
2/18/2016,IN,Mumbai,no2,4.2
2/18/2016,IN,Mumbai,co,10.2
2/18/2016,IN,Mumbai,pm10,79.3
2/18/2016,IN,Mumbai,o3,8.7
2/18/2016,IN,Mumbai,so2,9.3
2/19/2016,IN,Mumbai,pm25,116.3
2/19/2016,IN,Mumbai,no2,2.8
2/19/2016,IN,Mumbai,co,10.2
2/19/2016,IN,Mumbai,pm10,69
2/19/2016,IN,Mumbai,o3,6.4
2/19/2016,IN,Mumbai,so2,8.1
2/20/2016,IN,Mumbai,pm25,111
2/20/2016,IN,Mumbai,no2,3.1
2/20/2016,IN,Mumbai,co,9.5
2/20/2016,IN,Mumbai,pm10,70.7
2/20/2016,IN,Mumbai,o3,8.2
2/20/2016,IN,Mumbai,so2,7.9
2/21/2016,IN,Mumbai,pm25,132
2/21/2016,IN,Mumbai,no2,5.8
2/21/2016,IN,Mumbai,co,7.7
2/21/2016,IN,Mumbai,pm10,75.7
2/21/2016,IN,Mumbai,o3,10.9
2/21/2016,IN,Mumbai,so2,5.2
2/22/2016,IN,Mumbai,pm25,118
2/22/2016,IN,Mumbai,no2,6.4
2/22/2016,IN,Mumbai,co,8.3
2/22/2016,IN,Mumbai,pm10,58
2/22/2016,IN,Mumbai,o3,16.3
2/22/2016,IN,Mumbai,so2,9.8
2/23/2016,IN,Mumbai,pm25,143.7
2/23/2016,IN,Mumbai,no2,6.1
2/23/2016,IN,Mumbai,co,10.5
2/23/2016,IN,Mumbai,pm10,91.7
2/23/2016,IN,Mumbai,o3,15.3
2/23/2016,IN,Mumbai,so2,11.9
2/24/2016,IN,Mumbai,pm25,116
2/24/2016,IN,Mumbai,no2,3.2
2/24/2016,IN,Mumbai,co,9.7
2/24/2016,IN,Mumbai,pm10,107.7
2/24/2016,IN,Mumbai,o3,11.8
2/24/2016,IN,Mumbai,so2,9.3
2/25/2016,IN,Mumbai,pm25,109
2/25/2016,IN,Mumbai,no2,4.2
2/25/2016,IN,Mumbai,co,10.6
2/25/2016,IN,Mumbai,pm10,73
2/25/2016,IN,Mumbai,o3,12.4
2/25/2016,IN,Mumbai,so2,10.4
2/26/2016,IN,Mumbai,pm25,126.7
2/26/2016,IN,Mumbai,no2,3.7
2/26/2016,IN,Mumbai,co,10.7
2/26/2016,IN,Mumbai,pm10,81.3
2/26/2016,IN,Mumbai,o3,12.1
2/26/2016,IN,Mumbai,so2,9.8
2/27/2016,IN,Mumbai,pm25,178.3
2/27/2016,IN,Mumbai,no2,3.3
2/27/2016,IN,Mumbai,co,14.7
2/27/2016,IN,Mumbai,pm10,117
2/27/2016,IN,Mumbai,o3,11.8
2/27/2016,IN,Mumbai,so2,9.4
2/28/2016,IN,Mumbai,pm25,152.7
2/28/2016,IN,Mumbai,no2,3.2
2/28/2016,IN,Mumbai,co,14.2
2/28/2016,IN,Mumbai,pm10,131.7
2/28/2016,IN,Mumbai,o3,9.5
2/28/2016,IN,Mumbai,so2,9.5
2/29/2016,IN,Mumbai,pm25,175.7
2/29/2016,IN,Mumbai,no2,3.3
2/29/2016,IN,Mumbai,co,13.3
2/29/2016,IN,Mumbai,pm10,110
2/29/2016,IN,Mumbai,o3,7.9
2/29/2016,IN,Mumbai,so2,9.6
3/1/2016,IN,Mumbai,pm25,164
3/1/2016,IN,Mumbai,no2,5.9
3/1/2016,IN,Mumbai,co,17.4
3/1/2016,IN,Mumbai,pm10,114.7
3/1/2016,IN,Mumbai,o3,12.2
3/1/2016,IN,Mumbai,so2,12.2
3/2/2016,IN,Mumbai,pm25,162.3
3/2/2016,IN,Mumbai,no2,2.9
3/2/2016,IN,Mumbai,co,13.8
3/2/2016,IN,Mumbai,pm10,98.3
3/2/2016,IN,Mumbai,o3,9
3/2/2016,IN,Mumbai,so2,16.1
3/3/2016,IN,Mumbai,pm25,124
3/3/2016,IN,Mumbai,no2,4.8
3/3/2016,IN,Mumbai,co,14.7
3/3/2016,IN,Mumbai,pm10,69
3/3/2016,IN,Mumbai,o3,10.7
3/3/2016,IN,Mumbai,so2,11.5
3/4/2016,IN,Mumbai,pm25,151.7
3/4/2016,IN,Mumbai,no2,3.6
3/4/2016,IN,Mumbai,co,40.7
3/4/2016,IN,Mumbai,pm10,65.3
3/4/2016,IN,Mumbai,o3,7.9
3/4/2016,IN,Mumbai,so2,11.7
3/5/2016,IN,Mumbai,pm25,116
3/5/2016,IN,Mumbai,no2,3.2
3/5/2016,IN,Mumbai,co,15.7
3/5/2016,IN,Mumbai,pm10,91
3/5/2016,IN,Mumbai,o3,8.8
