Date,Country,City,Specie,Value
7/12/2019,IN,Chandigarh,humidity,84.3
7/12/2019,IN,Chandigarh,o3,14.9
7/12/2019,IN,Chandigarh,so2,3.3
7/12/2019,IN,Chandigarh,wind-speed,1.9
7/13/2019,IN,Chandigarh,dew,25.0
7/13/2019,IN,Chandigarh,no2,10.8
7/13/2019,IN,Chandigarh,pm25,123.3
7/13/2019,IN,Chandigarh,pressure,741.0
7/13/2019,IN,Chandigarh,co,3.6
7/13/2019,IN,Chandigarh,temperature,28.0
7/13/2019,IN,Chandigarh,pm10,136.0
7/13/2019,IN,Chandigarh,humidity,83.2
7/13/2019,IN,Chandigarh,o3,13.2
7/13/2019,IN,Chandigarh,so2,3.2
7/13/2019,IN,Chandigarh,wind-speed,1.9
7/14/2019,IN,Chandigarh,dew,23.8
7/14/2019,IN,Chandigarh,no2,14.4
7/14/2019,IN,Chandigarh,precipitation,1.1
7/14/2019,IN,Chandigarh,pm25,98.7
7/14/2019,IN,Chandigarh,pressure,740.1
7/14/2019,IN,Chandigarh,co,3.7
7/14/2019,IN,Chandigarh,temperature,25.4
7/14/2019,IN,Chandigarh,pm10,76.3
7/14/2019,IN,Chandigarh,humidity,85.0
7/14/2019,IN,Chandigarh,o3,12.9
7/14/2019,IN,Chandigarh,so2,3.7
7/14/2019,IN,Chandigarh,wind-speed,2.5
7/15/2019,IN,Chandigarh,dew,24.1
7/15/2019,IN,Chandigarh,no2,10.9
7/15/2019,IN,Chandigarh,pm25,121.7
7/15/2019,IN,Chandigarh,pressure,743.8
7/15/2019,IN,Chandigarh,co,19.5
7/15/2019,IN,Chandigarh,temperature,27.0
7/15/2019,IN,Chandigarh,pm10,84.3
7/15/2019,IN,Chandigarh,humidity,86.5
7/15/2019,IN,Chandigarh,o3,11.6
7/15/2019,IN,Chandigarh,so2,2.0
7/15/2019,IN,Chandigarh,wind-speed,2.0
7/16/2019,IN,Chandigarh,dew,23.6
7/16/2019,IN,Chandigarh,no2,10.7
7/16/2019,IN,Chandigarh,pm25,92.0
7/16/2019,IN,Chandigarh,pressure,739.7
7/16/2019,IN,Chandigarh,co,3.2
7/16/2019,IN,Chandigarh,temperature,25.5
7/16/2019,IN,Chandigarh,pm10,69.7
7/16/2019,IN,Chandigarh,humidity,89.6
7/16/2019,IN,Chandigarh,o3,14.0
7/16/2019,IN,Chandigarh,so2,3.2
7/16/2019,IN,Chandigarh,wind-speed,1.9
7/17/2019,IN,Chandigarh,dew,24.1
7/17/2019,IN,Chandigarh,no2,15.6
7/17/2019,IN,Chandigarh,pm25,86.3
7/17/2019,IN,Chandigarh,pressure,744.0
7/17/2019,IN,Chandigarh,co,4.6
7/17/2019,IN,Chandigarh,temperature,27.2
7/17/2019,IN,Chandigarh,pm10,58.0
7/17/2019,IN,Chandigarh,humidity,84.2
7/17/2019,IN,Chandigarh,o3,12.3
7/17/2019,IN,Chandigarh,so2,4.3
7/17/2019,IN,Chandigarh,wind-speed,1.6
7/18/2019,IN,Chandigarh,dew,25.0
7/18/2019,IN,Chandigarh,no2,15.2
7/18/2019,IN,Chandigarh,pm25,106.3
7/18/2019,IN,Chandigarh,pressure,744.6
7/18/2019,IN,Chandigarh,co,4.8
7/18/2019,IN,Chandigarh,temperature,28.6
7/18/2019,IN,Chandigarh,pm10,75.7
7/18/2019,IN,Chandigarh,humidity,82.5
7/18/2019,IN,Chandigarh,o3,12.4
7/18/2019,IN,Chandigarh,so2,10.0
7/18/2019,IN,Chandigarh,wind-speed,1.7
7/19/2019,IN,Chandigarh,dew,26.3
7/19/2019,IN,Chandigarh,no2,11.9
7/19/2019,IN,Chandigarh,pm25,122.7
7/19/2019,IN,Chandigarh,pressure,743.2
7/19/2019,IN,Chandigarh,co,4.6
7/19/2019,IN,Chandigarh,temperature,29.1
7/19/2019,IN,Chandigarh,pm10,76.7
7/19/2019,IN,Chandigarh,humidity,82.2
7/19/2019,IN,Chandigarh,o3,11.8
7/19/2019,IN,Chandigarh,so2,5.6
7/19/2019,IN,Chandigarh,wind-speed,1.7
7/20/2019,IN,Chandigarh,dew,26.1
7/20/2019,IN,Chandigarh,no2,16.9
7/20/2019,IN,Chandigarh,pm25,117.3
7/20/2019,IN,Chandigarh,pressure,743.9
7/20/2019,IN,Chandigarh,co,4.2
7/20/2019,IN,Chandigarh,temperature,28.7
7/20/2019,IN,Chandigarh,pm10,67.7
7/20/2019,IN,Chandigarh,humidity,81.7
7/20/2019,IN,Chandigarh,o3,13.1
7/20/2019,IN,Chandigarh,so2,6.4
7/20/2019,IN,Chandigarh,wind-speed,2.2
7/21/2019,IN,Chandigarh,dew,25.5
7/21/2019,IN,Chandigarh,no2,17.8
7/21/2019,IN,Chandigarh,pm25,101.7
7/21/2019,IN,Chandigarh,pressure,741.2
7/21/2019,IN,Chandigarh,co,3.8
7/21/2019,IN,Chandigarh,temperature,30.6
7/21/2019,IN,Chandigarh,pm10,66.7
7/21/2019,IN,Chandigarh,humidity,76.7
7/21/2019,IN,Chandigarh,o3,13.5
7/21/2019,IN,Chandigarh,so2,7.1
7/21/2019,IN,Chandigarh,wind-speed,2.4
7/22/2019,IN,Chandigarh,dew,25.9
7/22/2019,IN,Chandigarh,no2,11.2
7/22/2019,IN,Chandigarh,pm25,111.7
7/22/2019,IN,Chandigarh,pressure,742.7
7/22/2019,IN,Chandigarh,co,3.9
7/22/2019,IN,Chandigarh,temperature,31.1
7/22/2019,IN,Chandigarh,pm10,67.0
7/22/2019,IN,Chandigarh,humidity,75.2
7/22/2019,IN,Chandigarh,o3,14.5
7/22/2019,IN,Chandigarh,so2,8.1
7/22/2019,IN,Chandigarh,wind-speed,1.8
7/23/2019,IN,Chandigarh,dew,26.5
7/23/2019,IN,Chandigarh,no2,9.6
7/23/2019,IN,Chandigarh,pm25,130.3
7/23/2019,IN,Chandigarh,pressure,743.2
7/23/2019,IN,Chandigarh,co,4.3
7/23/2019,IN,Chandigarh,temperature,32.0
7/23/2019,IN,Chandigarh,pm10,73.3
7/23/2019,IN,Chandigarh,humidity,74.5
7/23/2019,IN,Chandigarh,o3,19.1
7/23/2019,IN,Chandigarh,so2,9.7
7/23/2019,IN,Chandigarh,wind-speed,1.9
7/24/2019,IN,Chandigarh,dew,26.7
7/24/2019,IN,Chandigarh,no2,7.8
7/24/2019,IN,Chandigarh,pm25,131.7
7/24/2019,IN,Chandigarh,pressure,742.2
7/24/2019,IN,Chandigarh,co,7.5
7/24/2019,IN,Chandigarh,temperature,30.7
7/24/2019,IN,Chandigarh,pm10,77.3
7/24/2019,IN,Chandigarh,humidity,73.4
7/24/2019,IN,Chandigarh,o3,23.2
7/24/2019,IN,Chandigarh,so2,2.0
7/24/2019,IN,Chandigarh,wind-speed,2.4
7/25/2019,IN,Chandigarh,dew,24.9
7/25/2019,IN,Chandigarh,no2,10.1
7/25/2019,IN,Chandigarh,pm25,94.7
7/25/2019,IN,Chandigarh,pressure,741.2
7/25/2019,IN,Chandigarh,co,7.5
